id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,coordinates,distance_to_center_km,price_score,location_score,size_score,overall_score,size_data_status,geocoding_status
165742193,1300,"£1,300 pcm",monthly,Maisonette,1,1.0,"Valley Fields Crescent, ENFIELD","Barnfields are pleased to offer this spacious, first floor purpose built maisonette with its own rear garden situated in this quiet and popular residential location within a short walk of Green Belt countryside. The property is located within easy access of both Enfield Chase rail station (Moorga...",https://www.rightmove.co.uk/properties/165742193#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165742193,"Barnfields Estate Agents, Enfield",3843,Reduced on 03/10/2025,2025-08-14T11:35:51Z,,,2025-10-15T18:49:56.802725,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.6593875, -0.1045278)",16.907959767622774,82.22222222222221,66.18408046475446,43.729438202247195,68.11,estimated,geocoded
167370659,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Fairway Drive, London, SE28","This well-presented one bedroom flat is available to let and offers comfortable living in a convenient location with good access to public transport links and local amenities. The property is in good condition throughout, providing a welcoming home ideal for a single tenant or couple. Holding dep...",https://www.rightmove.co.uk/properties/167370659#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167370659,"Your Move, Abbey Wood",31359,Added on 24/09/2025,2025-09-24T14:54:02Z,,SE28,2025-10-15T18:50:06.850854,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5434293, -0.3566853)",16.37750864148179,81.11111111111111,67.24498271703642,43.729438202247195,68.09,estimated,geocoded
168090944,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Varsity Drive, Twickenham",No summary available.,https://www.rightmove.co.uk/properties/168090944#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168090944,"Dexters, Twickenham",84818,Added on 10/10/2025,2025-10-10T15:27:37Z,,,2025-10-15T18:49:38.504357,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.4581912, -0.3408539)",15.820393892717222,80.0,68.35921221456556,43.729438202247195,68.09,estimated,geocoded
166348025,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Sylvan Road, Wanstead","This immaculately presented first floor flat forms part of an attractive, converted Victorian house, set just off of the high street and within a stone's throw of everything Wanstead has to offer.",https://www.rightmove.co.uk/properties/166348025#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166348025,"Petty Son & Prestwich Ltd, London",70202,Reduced on 29/09/2025,2025-08-29T10:37:12Z,,,2025-10-15T18:50:04.125748,"{'let available date': '27/10/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",407.0,38.0,True,,"(51.5822478, 0.0233973)",13.333430927723509,77.77777777777779,73.33313814455298,38.0,68.04,actual,geocoded
167745617,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Westgate House, Ealing, W5","We are pleased to present this modern studio apartment in the sought-after West Gate development in Ealing, W5. The apartment offers a bright open-plan living area, a contemporary fitted kitchen with integrated appliances, a comfortable double bedroom space, and a stylish b...",https://www.rightmove.co.uk/properties/167745617#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167745617,"Holland Properties, London",36516,Reduced today,2025-10-03T09:19:51Z,,W5,2025-10-15T18:49:23.151621,"{'let available date': '12/11/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",365.0,34.0,True,,"(51.5126553, -0.3051952)",12.339910482140349,77.77777777777779,75.3201790357193,34.0,68.04,actual,geocoded
167874083,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Waterloo Road, Sutton, SM1","1 Bed Flat, Waterloo Road, SM1 We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 10 October 2025, this property benefits from garden... ** Property Reference: 2645285 **",https://www.rightmove.co.uk/properties/167874083#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167874083,"OpenRent, London",96668,Added on 06/10/2025,2025-10-06T17:43:56Z,,SM1,2025-10-15T18:49:51.505866,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,82.22222222222221,65.87577947711364,43.729438202247195,67.99,estimated,geocoded
158395214,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Goosens Close, Sutton, SM1","RECENTLY DECORATED GROUND FLOOR ONE BEDROOM FLAT IN AN IDEAL LOCATION FOR SUTTON HIGH STREET AND SUTTON TRAIN STATION. The Property consists of a large living room, kitchen, bathroom and double bedoom with brand new carpets. Further benefits to note include allocated parking for one car, its own ...",https://www.rightmove.co.uk/properties/158395214#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=158395214,"Gascoigne Pees, Sutton",71093,Added on 18/02/2025,2025-02-18T12:40:37Z,,SM1,2025-10-15T18:50:21.311057,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,82.22222222222221,65.87577947711364,43.729438202247195,67.99,estimated,geocoded
87313572,1300,"£1,300 pcm",monthly,Flat,1,0.0,"Audley Place, Sutton, SM2","Your Move are pleased to present this well-proportioned one bedroom ground floor purpose-built flat to rent in the sought-after SM2 area. The property features a spacious lounge/diner, a neutral fitted kitchen complete with white goods, a good-sized double bedroom, and a modern three-p...",https://www.rightmove.co.uk/properties/87313572#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87313572,"Your Move, Sutton",6592,Added yesterday,2025-10-14T15:21:39Z,,SM2,2025-10-15T18:49:28.011675,"{'let available date': '25/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,82.22222222222221,65.87577947711364,43.729438202247195,67.99,estimated,geocoded
168050147,1350,"£1,350 pcm",monthly,Ground Flat,1,1.0,"Chelsea Gardens, North Cheam, Surrey. SM3","This one bedroom ground floor apartment offers allocated parking, ample storage and doors leading out from the living room to the communal garden. Available Mid December. Call us now to book your viewing.",https://www.rightmove.co.uk/properties/168050147#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168050147,"Nicholls Residential, Epsom",62637,Added on 09/10/2025,2025-10-09T17:00:17Z,,SM3,2025-10-15T18:49:40.916218,"{'let available date': '15/12/2025', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3715776, -0.220225)",16.498035117764907,81.11111111111111,67.00392976447019,43.729438202247195,67.99,estimated,geocoded
167982731,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Eton Road, Sutton, SM2","We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 14 May 2025, this property benefits from available parking. Property is offered fur... ** Property Reference: 2483284 **",https://www.rightmove.co.uk/properties/167982731#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167982731,"OpenRent, London",96668,Added on 08/10/2025,2025-10-08T13:07:22Z,,SM2,2025-10-15T18:49:46.492393,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,82.22222222222221,65.87577947711364,43.729438202247195,67.99,estimated,geocoded
167348978,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Benhill Avenue, Sutton, SM1","First Floor Apartment - 1 Double Bedroom - Modern Throughout - Off Street Parking - Absolute Must SeeIMPORTANT: An application form, including checks on credit score and affordability, must be completed before viewing.",https://www.rightmove.co.uk/properties/167348978#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167348978,"Sacha Scott, Banstead",52749,Added on 24/09/2025,2025-09-24T10:02:54Z,,SM1,2025-10-15T18:50:06.850862,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",486.0,45.0,True,,"(51.3668725, -0.1900394)",16.301329253081228,80.0,67.39734149383754,45.0,67.96,actual,geocoded
167813285,1300,"£1,300 pcm",monthly,Apartment,1,1.0,Carshalton Grove Sutton SM1,"NO DEPOSIT OPTION: Spacious second floor apartment with great views, close to Sutton's station and shops, includes off street parking.",https://www.rightmove.co.uk/properties/167813285#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167813285,"Cubitt & West Residential Lettings, Sutton",82928,Reduced yesterday,2025-10-04T16:12:14Z,,SM1,2025-10-15T18:49:28.011636,"{'let available date': '12/11/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3600388, -0.193018)",17.089406177335434,82.22222222222221,65.82118764532913,43.729438202247195,67.96,estimated,geocoded
167916017,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Malden Road, Cheam, Sutton, SM3","STUNNING! HIGH-SPEC! ONE-BEDROOM APARTMENT conveniently and centrally located near all the excitement Cheam Village has to offer – leisure centers, restaurants, bars, supermarkets, shops, amenities, and great transport links.",https://www.rightmove.co.uk/properties/167916017#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167916017,"Belvoir, Sutton",67392,Added on 07/10/2025,2025-10-07T14:22:40Z,,SM3,2025-10-15T18:49:48.893179,"{'let available date': '01/11/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3655668, -0.223091)",17.19184505239269,82.22222222222221,65.61630989521461,43.729438202247195,67.88,estimated,geocoded
168068822,1500,"£1,500 pcm",monthly,Duplex,1,1.0,"Lower Square, Isleworth, TW7","Beautiful duplex near River Thames in Old Isleworth. Modern kitchen, private balcony, spacious double bedroom. Close to local shops, amenities, and Isleworth Station.",https://www.rightmove.co.uk/properties/168068822#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168068822,"Oakhill, Isleworth",88216,Added on 10/10/2025,2025-10-10T10:28:09Z,,TW7,2025-10-15T18:49:40.916067,"{'let available date': '17/11/2025', 'deposit': '£1,730', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4748823, -0.3368946)",14.998673899442988,77.77777777777779,70.00265220111402,43.729438202247195,67.86,estimated,geocoded
167925443,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Blenheim Gardens, Wallington, SM6"," 1 Bedroom Garden View Flat in Wallington AVAILABLE FROM 5th NOVEMBER 2025 WATER, INTERNET & ON STREET PARKING FREE We are proud to present this delightful 1-bedroom, 1-bathroom flat wit... ** Property Reference: 2650897 **",https://www.rightmove.co.uk/properties/167925443#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167925443,"OpenRent, London",96668,Added on 07/10/2025,2025-10-07T16:01:44Z,,SM6,2025-10-15T18:49:48.893141,"{'let available date': '05/11/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.3535446, -0.1468161)",17.247147980606268,82.22222222222221,65.50570403878746,43.729438202247195,67.84,estimated,geocoded
165317123,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Park Road, Colliers Wood","*** A RECENTLY REFURBISHED ONE DOUBLE BEDROOM GROUND FLOOR FLAT ****** This spacious one bedroom property is close to Colliers Wood northern line tube station and shops. The property consists of one bedroom, one reception room, brand new kitchen and shower room. The property a...",https://www.rightmove.co.uk/properties/165317123#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165317123,"Toomey Estate Agents, Mitcham",33596,Reduced on 28/08/2025,2025-08-04T10:38:49Z,,,2025-10-15T18:50:16.521110,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",279.0,26.0,True,,"(51.4207437, -0.1878635)",10.582930971156479,77.77777777777779,78.83413805768704,26.0,67.84,actual,geocoded
167269400,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Harlequin Road, Teddington, TW11","A collection of just 6 one-bedroom apartments available through London Living Rent at Potterill Court, Teddington. Key Features: One-bedroom, new build apartments EPC rating B Contemporary kitch... ** Property Reference: 1906395 **",https://www.rightmove.co.uk/properties/167269400#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167269400,"OpenRent, London",96668,Reduced on 07/10/2025,2025-09-22T15:09:47Z,,TW11,2025-10-15T18:49:48.893304,"{'let available date': 'Now', 'deposit': '£1,350', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4207392, -0.3233041)",16.71642260436675,81.11111111111111,66.5671547912665,43.729438202247195,67.82,estimated,geocoded
168132833,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Canon Court, Wallington, SM6","Beautiful bright and spacious modern apartment ideally located for all local amenities with a contemporary interior consisting of double bedroom with fitted wardrobes and en suite bathroom, open p... ** Property Reference: 2640114 **",https://www.rightmove.co.uk/properties/168132833#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168132833,"OpenRent, London",96668,Added on 13/10/2025,2025-10-13T01:08:07Z,,SM6,2025-10-15T18:49:35.769218,"{'let available date': '22/10/2025', 'deposit': '£1,350', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.357945, -0.1495621)",16.775397751239584,81.11111111111111,66.44920449752084,43.729438202247195,67.77,estimated,geocoded
168042251,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Alcock Close, Wallington, SM6","We’re pleased to present this charming one-bedroom, one-bathroom flat in a fantastic location. Available from 17 October 2025, the property includes on-site parking and is offered unfurnished",https://www.rightmove.co.uk/properties/168042251#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168042251,"S Stone Management, Croydon",286994,Added on 09/10/2025,2025-10-09T15:12:21Z,,SM6,2025-10-15T18:49:43.834994,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.357945, -0.1495621)",16.775397751239584,81.11111111111111,66.44920449752084,43.729438202247195,67.77,estimated,geocoded
87272754,1325,"£1,325 pcm",monthly,Apartment,1,1.0,"St Barnabas Road, Sutton, SM1","A stunning contemporary conversion flat available from 18/10/2025. The property comprises of one double bedroom, a spacious living room, fully fitted kitchen & bathroom. The property also has double glazing and gas heating. St Barnabas Road is well located close to Sutton train station...",https://www.rightmove.co.uk/properties/87272754#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87272754,"Time2Move, Tooting",8147,Added on 27/08/2025,2025-08-27T11:13:40Z,,SM1,2025-10-15T18:50:11.738039,"{'let available date': '18/10/2025', 'deposit': '£1,528', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,81.66666666666667,65.87577947711364,43.729438202247195,67.76,estimated,geocoded
168033959,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Sydney Road, N8","First floor flat located on the sought after Harringay Ladder. Comprising fitted kitchen, reception room, double bedroom and bathroom. Further benefits include double glazing, gas central heating and wood flooring. Located within close to proximity to Hornsey BR & Turnpike Lane Station (Piccadill...",https://www.rightmove.co.uk/properties/168033959#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168033959,"Paul Simon Estate Agents, London",45303,Added on 09/10/2025,2025-10-09T13:18:51Z,,N8,2025-10-15T18:49:43.835026,"{'let available date': '07/11/2025', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.6145117, 0.0224384)",15.761563177384309,78.88888888888889,68.47687364523138,43.729438202247195,67.69,estimated,geocoded
166897427,1400,"£1,400 pcm",monthly,Flat,2,1.0,"Sketty Road, Enfield, EN1","Equity Estate Agents are delighted to offer this two-bedroom first floor flat, featuring a large living room, two generously sized bedrooms, and access to a well-kept communal garden. The property is presented in good condition and is currently undergoing improvement works, ensuring a fresh and u...",https://www.rightmove.co.uk/properties/166897427#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166897427,"Equity Estate Agents, Enfield - Lettings",35516,Added on 11/09/2025,2025-09-11T18:01:02Z,,EN1,2025-10-15T18:50:14.111237,"{'let available date': 'Ask agent', 'deposit': '£1,400', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.6517212, -0.0786732)",16.335162579073625,80.0,67.32967484185275,43.729438202247195,67.68,estimated,geocoded
167849570,1475,"£1,475 pcm",monthly,Apartment,1,1.0,"Elm Close, Twickenham, TW2","No Deposit Option Available For Tenants. Refurbished one bedroom flat offered to rent in Elm Close, Twickenham. (Room 3 on the floorplan) Lucky applicants will benefit from a fitted kitchenette, double bedroom with en-suite bathroom, shared modern kitchen and access to share...",https://www.rightmove.co.uk/properties/167849570#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167849570,"Stirling Ackroyd Lettings, Twickenham - Lettings",12698,Reduced on 08/10/2025,2025-10-06T12:25:41Z,,TW2,2025-10-15T18:49:46.492452,"{'let available date': 'Now', 'deposit': '£1,701', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.4467444, -0.3281887)",15.517924312349846,78.33333333333333,68.9641513753003,43.729438202247195,67.66,estimated,geocoded
167320181,1395,"£1,395 pcm",monthly,Flat,1,1.0,"Percy Gardens, Worcester Park","A one bedroom top floor apartment offering a light reception room, recently fitted kitchen, double bedroom, bathroom, communal gardens and off-street parking.",https://www.rightmove.co.uk/properties/167320181#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167320181,"Jackson-Stops, Wimbledon",52887,Reduced on 30/09/2025,2025-09-23T15:47:19Z,,,2025-10-15T18:50:01.586690,"{'let available date': 'Ask agent', 'deposit': '£1,609', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.6447902, -0.038768)",16.407572328227047,80.11111111111111,67.1848553435459,43.729438202247195,67.66,estimated,geocoded
87285153,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Percy Gardens, Worcester Park","** Zero Deposit Guarantee Available **
A well presented one double bedroom apartment residing on an upper floor and located at the end of a quiet cul-de-sac in a popular location in Worcester Park, being close to Malden Manor railway station. With a modern kitchen and a modern tiled bathroom/ WC ...",https://www.rightmove.co.uk/properties/87285153#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87285153,"Gascoigne-Pees Lettings, Kingston Upon Thames",5145,Added yesterday,2025-10-14T08:55:59Z,,,2025-10-15T18:49:30.583966,"{'let available date': '23/12/2025', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.64479, -0.0387478)",16.408077348603555,80.0,67.18384530279289,43.729438202247195,67.62,estimated,geocoded
166835684,1450,"£1,450 pcm",monthly,End of Terrace,1,,"Browning Avenue, London, KT4","A one bedroom end of terrace house with an open plan living room/fitted kitchen with appliance, upstairs en-suite shower room. Own rear garden and off street parking. Situated in a residential road close to Worcester Park's shops, services and mainline station giving access to Waterloo. ",https://www.rightmove.co.uk/properties/166835684#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166835684,"Connor Prince, Worcester Park",23486,Added on 10/09/2025,2025-09-10T15:59:12Z,,KT4,2025-10-15T18:50:14.111249,"{'let available date': 'Now', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.3835974, -0.238622)",15.857088941416853,78.88888888888889,68.28582211716629,43.729438202247195,67.62,estimated,geocoded
166852205,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"Manor Road, Canon Court, SM6","A modern one-bedroom flat directly opposite Wallington Train Station.Wallington boasts a variety of retailers, supermarkets, bars, and restaurants, alongside many major banks and building societies.",https://www.rightmove.co.uk/properties/166852205#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166852205,"Sky Horizon, London",83439,Added on 10/09/2025,2025-09-10T22:19:13Z,,SM6,2025-10-15T18:50:14.111243,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.3608711, -0.1497298)",16.452314966104776,80.0,67.09537006779044,43.729438202247195,67.58,estimated,geocoded
167827274,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Hamilton House, Sutton, SM2","We are pleased to present this delightful and spacious 1-bedroom flat (approx. 50 sqm), ideally situated just a 3-minute walk from Sutton Mainline Station and the popular high street. The property... ** Property Reference: 2647716 **",https://www.rightmove.co.uk/properties/167827274#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167827274,"OpenRent, London",96668,Added on 05/10/2025,2025-10-05T23:08:32Z,,SM2,2025-10-15T18:49:54.205759,"{'let available date': '31/10/2025', 'deposit': '£1,558', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,81.11111111111111,65.87577947711364,43.729438202247195,67.54,estimated,geocoded
168119165,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Broad Street, Teddington, TW11","Modern and Characterful One-Bedroom Flat in the Heart of Teddington – Available from 1st December Located just 5 minute walk from Teddington Station, this beautifully modernised one-bedroom flat o... ** Property Reference: 2643501 **",https://www.rightmove.co.uk/properties/168119165#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168119165,"OpenRent, London",96668,Added on 01/10/2025,2025-10-11T12:11:15Z,,TW11,2025-10-15T18:49:59.184711,"{'let available date': '01/12/2025', 'deposit': '£1,350', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.4262436, -0.3354621)",17.075726452985148,81.11111111111111,65.8485470940297,43.729438202247195,67.53,estimated,geocoded
168197408,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"Dutton House, Abbey Wood","Situated on the fifth floor of Dutton House, this one bedroom apartment offers far-reaching views, a private balcony, and the added benefit of allocated parking. The layout includes a double bedroom, an open plan living and kitchen area, and a bathroom, making it a practical and comforta...",https://www.rightmove.co.uk/properties/168197408#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168197408,"Hunters, Abbeywood London",62489,Added today,2025-10-15T12:15:58Z,,,2025-10-15T18:49:25.586919,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",505.0,47.0,True,,"(51.4977088, 0.1239061)",17.50182028950626,80.0,64.99635942098749,47.0,67.4,actual,geocoded
166780466,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Runnymede Road, Whitton","A New-Build one bedroom apartment just a short-walk from Whitton High Street and mainline station, this property has the added benefit of a monthly payment of £150 for ALL BILLS per month. This stunning property offers a large double bedroom with storage, open plan living/kitchen area and modern ...",https://www.rightmove.co.uk/properties/166780466#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166780466,"Snellers, Twickenham",84848,Reduced on 23/09/2025,2025-09-09T15:24:00Z,,,2025-10-15T18:50:09.284944,"{'let available date': 'Ask agent', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4558173, -0.3622912)",17.31010737699867,81.11111111111111,65.37978524600265,43.729438202247195,67.34,estimated,geocoded
168092753,1375,"£1,375 pcm",monthly,Maisonette,1,1.0,"St. Barnabas Road, Sutton, SM1","This spacious one-bedroom ground floor maisonette is located in St Barnabas Road, just a short walk from Sutton’s main train station, High Street, and town centre amenities. The property benefits... ** Property Reference: 2654593 **",https://www.rightmove.co.uk/properties/168092753#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168092753,"OpenRent, London",96668,Added on 10/10/2025,2025-10-10T15:44:25Z,,SM1,2025-10-15T18:49:38.504355,"{'let available date': '09/11/2025', 'deposit': '£1,585', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.3574645, -0.1736269)",17.062110261443184,80.55555555555556,65.87577947711364,43.729438202247195,67.32,estimated,geocoded
167151821,1500,"£1,500 pcm",monthly,Flat,1,,"Wellington Road, London, EN1",Grange Homes are pleased to offer for rent this one bedroom top floor flat situated close to Bush Hill Park Overground Station.,https://www.rightmove.co.uk/properties/167151821#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167151821,"Grange Homes Estate Agents, Enfield",78478,Added on 18/09/2025,2025-09-18T14:46:16Z,,EN1,2025-10-15T18:50:09.284996,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.6456876, -0.0748941)",15.73790801563603,77.77777777777779,68.52418396872794,43.729438202247195,67.27,estimated,geocoded
167257250,1500,"£1,500 pcm",monthly,Flat,1,1.0,"High Road, London","A bright and well-presented one-bedroom first-floor apartment in Totteridge & Whetstone, London. The home offers a modern bathroom and a spacious open-plan living area with a contemporary fitted kitchen. The apartment is south-east facing, benefiting from four large windows that fill the space wi...",https://www.rightmove.co.uk/properties/167257250#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167257250,"Dexters, Finchley",249770,Reduced on 02/10/2025,2025-09-22T12:10:51Z,,,2025-10-15T18:49:59.184672,"{'let available date': 'Ask agent', 'deposit': '£1,846', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5609897, 0.0831825)",15.765139688424085,77.77777777777779,68.46972062315183,43.729438202247195,67.24,estimated,geocoded
